iceberg_id,timestamp,latitude,longitude,is_observed,sensor,size_major_km,size_minor_km
a20,1986-04-03 00:00:00+00:00,-67.1167,-58.9,False,nic,,
a20,1986-04-04 00:00:00+00:00,-67.0695,-58.9,False,nic,,
a20,1986-04-05 00:00:00+00:00,-67.0294,-58.9,False,nic,,
a20,1986-04-06 00:00:00+00:00,-67.0,-58.9,True,nic,96.304,96.304
a20,1986-04-20 00:00:00+00:00,-66.8,-58.9,True,nic,96.304,96.304
a20,1986-05-04 00:00:00+00:00,-66.5,-59.0,True,nic,96.304,96.304
a20,1986-05-18 00:00:00+00:00,-66.4,-59.0,True,nic,96.304,96.304
a20,1986-05-19 00:00:00+00:00,-66.3884,-59.0,False,nic,,
a20,1986-05-20 00:00:00+00:00,-66.3741,-59.0,False,nic,,
a20,1986-05-21 00:00:00+00:00,-66.3582,-59.0,False,nic,,
a20,1986-05-22 00:00:00+00:00,-66.3418,-59.0,False,nic,,
a20,1986-05-23 00:00:00+00:00,-66.3259,-59.0,False,nic,,
a20,1986-05-24 00:00:00+00:00,-66.3116,-59.0,False,nic,,
a20,1986-05-25 00:00:00+00:00,-66.3,-59.0,True,nic,96.304,96.304
a20,1986-06-08 00:00:00+00:00,-66.2,-59.0,True,nic,96.304,96.304
a20,1986-07-06 00:00:00+00:00,-65.5,-58.2,True,nic,96.304,96.304
a20,1986-07-27 00:00:00+00:00,-65.3,-57.5,True,nic,96.304,96.304
a20,1986-08-17 00:00:00+00:00,-65.3,-56.0,True,nic,96.304,96.304
a20a,1986-09-07 00:00:00+00:00,-64.7,-55.5,True,nic,83.34,55.56
a20a,1986-09-08 00:00:00+00:00,-64.6571,-55.4915,False,nic,,
a20a,1986-09-09 00:00:00+00:00,-64.6143,-55.4674,False,nic,,
a20a,1986-09-10 00:00:00+00:00,-64.5714,-55.4304,False,nic,,
a20a,1986-09-11 00:00:00+00:00,-64.5286,-55.3827,False,nic,,
a20a,1986-09-12 00:00:00+00:00,-64.4857,-55.3268,False,nic,,
a20a,1986-09-13 00:00:00+00:00,-64.4429,-55.2651,False,nic,,
a20a,1986-09-14 00:00:00+00:00,-64.4,-55.2,True,nic,83.34,55.56
a20a,1986-09-15 00:00:00+00:00,-64.3555,-55.1067,False,nic,,
a20a,1986-09-16 00:00:00+00:00,-64.3089,-54.9695,False,nic,,
a20a,1986-09-17 00:00:00+00:00,-64.2617,-54.8048,False,nic,,
a20a,1986-09-18 00:00:00+00:00,-64.2157,-54.6291,False,nic,,
a20a,1986-09-19 00:00:00+00:00,-64.1723,-54.4588,False,nic,,
a20a,1986-09-20 00:00:00+00:00,-64.1332,-54.3103,False,nic,,
a20a,1986-09-21 00:00:00+00:00,-64.1,-54.2,True,nic,83.34,55.56
a20a,1986-10-05 00:00:00+00:00,-63.8,-53.4,True,nic,83.34,55.56
a20a,1986-10-19 00:00:00+00:00,-63.5,-53.0,True,nic,83.34,55.56
a20a,1986-10-20 00:00:00+00:00,-63.4616,-53.0,False,nic,,
a20a,1986-10-21 00:00:00+00:00,-63.4102,-53.0,False,nic,,
a20a,1986-10-22 00:00:00+00:00,-63.3529,-53.0,False,nic,,
a20a,1986-10-23 00:00:00+00:00,-63.2963,-53.0,False,nic,,
a20a,1986-10-24 00:00:00+00:00,-63.2474,-53.0,False,nic,,
a20a,1986-10-25 00:00:00+00:00,-63.213,-53.0,False,nic,,
a20a,1986-10-26 00:00:00+00:00,-63.2,-53.0,True,nic,83.34,55.56
a20a,1986-10-27 00:00:00+00:00,-63.2055,-53.0,False,nic,,
a20a,1986-10-28 00:00:00+00:00,-63.2198,-53.0,False,nic,,
a20a,1986-10-29 00:00:00+00:00,-63.2394,-53.0,False,nic,,
a20a,1986-10-30 00:00:00+00:00,-63.2606,-53.0,False,nic,,
a20a,1986-10-31 00:00:00+00:00,-63.2802,-53.0,False,nic,,
a20a,1986-11-01 00:00:00+00:00,-63.2945,-53.0,False,nic,,
a20a,1986-11-02 00:00:00+00:00,-63.3,-53.0,True,nic,83.34,55.56
a20a,1986-11-03 00:00:00+00:00,-63.2689,-53.0166,False,nic,,
a20a,1986-11-04 00:00:00+00:00,-63.1869,-53.0595,False,nic,,
a20a,1986-11-05 00:00:00+00:00,-63.0706,-53.1181,False,nic,,
a20a,1986-11-06 00:00:00+00:00,-62.937,-53.1819,False,nic,,
a20a,1986-11-07 00:00:00+00:00,-62.8028,-53.2405,False,nic,,
a20a,1986-11-08 00:00:00+00:00,-62.6849,-53.2834,False,nic,,
a20a,1986-11-09 00:00:00+00:00,-62.6,-53.3,True,nic,83.34,55.56
a20a,1986-11-23 00:00:00+00:00,-62.0,-53.2,True,nic,83.34,55.56
a20a,1986-12-14 00:00:00+00:00,-61.2,-51.6,True,nic,83.34,55.56
a20a,1986-12-28 00:00:00+00:00,-61.2,-52.8,True,nic,83.34,55.56
a20a,1986-12-29 00:00:00+00:00,-61.2,-52.8541,False,nic,,
a20a,1986-12-30 00:00:00+00:00,-61.2,-52.9092,False,nic,,
a20a,1986-12-31 00:00:00+00:00,-61.2,-52.9624,False,nic,,
a20a,1987-01-01 00:00:00+00:00,-61.2,-53.0323,False,nic,,
a20a,1987-01-02 00:00:00+00:00,-61.2,-53.068,False,nic,,
a20a,1987-01-03 00:00:00+00:00,-61.2,-53.0915,False,nic,,
a20a,1987-01-04 00:00:00+00:00,-61.2,-53.1,True,nic,83.34,55.56
a20a,1987-01-18 00:00:00+00:00,-61.0,-53.0,True,nic,83.34,55.56
a20a,1987-01-19 00:00:00+00:00,-61.0,-52.9561,False,nic,,
a20a,1987-01-20 00:00:00+00:00,-61.0,-52.8662,False,nic,,
a20a,1987-01-21 00:00:00+00:00,-61.0,-52.7496,False,nic,,
a20a,1987-01-22 00:00:00+00:00,-61.0,-52.6255,False,nic,,
a20a,1987-01-23 00:00:00+00:00,-61.0,-52.513,False,nic,,
a20a,1987-01-24 00:00:00+00:00,-61.0,-52.4315,False,nic,,
a20a,1987-01-25 00:00:00+00:00,-61.0,-52.4,True,nic,83.34,55.56
a20a,1987-01-26 00:00:00+00:00,-60.9771,-52.4055,False,nic,,
a20a,1987-01-27 00:00:00+00:00,-60.9168,-52.4198,False,nic,,
a20a,1987-01-28 00:00:00+00:00,-60.8318,-52.4394,False,nic,,
a20a,1987-01-29 00:00:00+00:00,-60.735,-52.4606,False,nic,,
a20a,1987-01-30 00:00:00+00:00,-60.6389,-52.4802,False,nic,,
a20a,1987-01-31 00:00:00+00:00,-60.5563,-52.4945,False,nic,,
a20a,1987-02-01 00:00:00+00:00,-60.5,-52.5,True,nic,83.34,55.56
a20a,1987-02-22 00:00:00+00:00,-60.0,-52.2,True,nic,83.34,55.56
a20a,1987-02-23 00:00:00+00:00,-59.9365,-52.2,False,nic,,
a20a,1987-02-24 00:00:00+00:00,-59.8391,-52.2,False,nic,,
a20a,1987-02-25 00:00:00+00:00,-59.7235,-52.2,False,nic,,
a20a,1987-02-26 00:00:00+00:00,-59.6059,-52.2,False,nic,,
a20a,1987-02-27 00:00:00+00:00,-59.5022,-52.2,False,nic,,
a20a,1987-02-28 00:00:00+00:00,-59.4282,-52.2,False,nic,,
a20a,1987-03-01 00:00:00+00:00,-59.4,-52.2,True,nic,83.34,55.56
a20a,1987-03-02 00:00:00+00:00,-59.4055,-52.1945,False,nic,,
a20a,1987-03-03 00:00:00+00:00,-59.4198,-52.1802,False,nic,,
a20a,1987-03-04 00:00:00+00:00,-59.4394,-52.1606,False,nic,,
a20a,1987-03-05 00:00:00+00:00,-59.4606,-52.1394,False,nic,,
a20a,1987-03-06 00:00:00+00:00,-59.4802,-52.1198,False,nic,,
a20a,1987-03-07 00:00:00+00:00,-59.4945,-52.1055,False,nic,,
a20a,1987-03-08 00:00:00+00:00,-59.5,-52.1,True,nic,83.34,55.56
a20a,1987-04-05 00:00:00+00:00,-58.2,-52.2,True,nic,83.34,55.56
a20a,1987-06-07 00:00:00+00:00,-58.8,-46.2,True,nic,83.34,55.56
a20a,1987-07-12 00:00:00+00:00,-56.8,-43.5,True,nic,83.34,55.56
a20a,1987-07-26 00:00:00+00:00,-57.6,-40.8,True,nic,83.34,55.56
a20a,1987-08-09 00:00:00+00:00,-57.8,-39.8,True,nic,83.34,55.56
a20a,1987-08-10 00:00:00+00:00,-57.781,-39.6126,False,nic,,
a20a,1987-08-11 00:00:00+00:00,-57.73,-39.3214,False,nic,,
a20a,1987-08-12 00:00:00+00:00,-57.6557,-38.9747,False,nic,,
a20a,1987-08-13 00:00:00+00:00,-57.5668,-38.6208,False,nic,,
a20a,1987-08-14 00:00:00+00:00,-57.472,-38.3082,False,nic,,
a20a,1987-08-15 00:00:00+00:00,-57.3802,-38.0851,False,nic,,
a20a,1987-08-16 00:00:00+00:00,-57.3,-38.0,True,nic,83.34,55.56
a20a,1987-08-17 00:00:00+00:00,-57.2276,-38.0443,False,nic,,
a20a,1987-08-18 00:00:00+00:00,-57.1539,-38.1586,False,nic,,
a20a,1987-08-19 00:00:00+00:00,-57.0799,-38.3149,False,nic,,
a20a,1987-08-20 00:00:00+00:00,-57.0065,-38.4851,False,nic,,
a20a,1987-08-21 00:00:00+00:00,-56.9348,-38.6414,False,nic,,
a20a,1987-08-22 00:00:00+00:00,-56.8656,-38.7557,False,nic,,
a20a,1987-08-23 00:00:00+00:00,-56.8,-38.8,True,nic,83.34,55.56
a20a,1987-08-24 00:00:00+00:00,-56.734,-38.7876,False,nic,,
a20a,1987-08-25 00:00:00+00:00,-56.6652,-38.7545,False,nic,,
a20a,1987-08-26 00:00:00+00:00,-56.5972,-38.7071,False,nic,,
a20a,1987-08-27 00:00:00+00:00,-56.5332,-38.6517,False,nic,,
a20a,1987-08-28 00:00:00+00:00,-56.4767,-38.5945,False,nic,,
a20a,1987-08-29 00:00:00+00:00,-56.4312,-38.5418,False,nic,,
a20a,1987-08-30 00:00:00+00:00,-56.4,-38.5,True,nic,83.34,55.56
a20a,1987-08-31 00:00:00+00:00,-56.3777,-38.4637,False,nic,,
a20a,1987-09-01 00:00:00+00:00,-56.3569,-38.4254,False,nic,,
a20a,1987-09-02 00:00:00+00:00,-56.3383,-38.3877,False,nic,,
a20a,1987-09-03 00:00:00+00:00,-56.3226,-38.3535,False,nic,,
a20a,1987-09-04 00:00:00+00:00,-56.3105,-38.3257,False,nic,,
a20a,1987-09-05 00:00:00+00:00,-56.3027,-38.3069,False,nic,,
a20a,1987-09-06 00:00:00+00:00,-56.3,-38.3,True,nic,83.34,55.56
a20a,1987-09-07 00:00:00+00:00,-56.3055,-38.3076,False,nic,,
a20a,1987-09-08 00:00:00+00:00,-56.3198,-38.328,False,nic,,
a20a,1987-09-09 00:00:00+00:00,-56.3394,-38.3577,False,nic,,
a20a,1987-09-10 00:00:00+00:00,-56.3606,-38.3933,False,nic,,
a20a,1987-09-11 00:00:00+00:00,-56.3802,-38.4312,False,nic,,
a20a,1987-09-12 00:00:00+00:00,-56.3945,-38.4679,False,nic,,
a20a,1987-09-13 00:00:00+00:00,-56.4,-38.5,True,nic,83.34,55.56
a20a,1987-09-27 00:00:00+00:00,-56.2,-38.9,True,nic,83.34,55.56
a20a,1987-09-28 00:00:00+00:00,-56.1645,-38.8976,False,nic,,
a20a,1987-09-29 00:00:00+00:00,-56.1113,-38.8908,False,nic,,
a20a,1987-09-30 00:00:00+00:00,-56.0466,-38.8797,False,nic,,
a20a,1987-10-01 00:00:00+00:00,-55.9768,-38.8648,False,nic,,
a20a,1987-10-02 00:00:00+00:00,-55.9082,-38.8463,False,nic,,
a20a,1987-10-03 00:00:00+00:00,-55.8471,-38.8246,False,nic,,
a20a,1987-10-04 00:00:00+00:00,-55.8,-38.8,True,nic,83.34,55.56
a20a,1987-10-05 00:00:00+00:00,-55.7609,-38.7488,False,nic,,
a20a,1987-10-06 00:00:00+00:00,-55.7215,-38.653,False,nic,,
a20a,1987-10-07 00:00:00+00:00,-55.684,-38.5209,False,nic,,
a20a,1987-10-08 00:00:00+00:00,-55.6507,-38.3611,False,nic,,
